#;Start date;Start time;Completion date;Completion time;Duration;Status;How many years of professional experience do you have in software development or a technically related field?;Which role best describes your current position?;What type of organization do you work for?;What industry do you primarily work in?;Do you work in an environment with industry-specific compliance or regulatory requirements?;How strongly do regulatory requirements influence your willingness to use Agentic AI in software development?;How would you describe your experience with AI-assisted software development?;Which AI-powered development tools have you already tried? (multiple select) - GitHub Copilot;Which AI-powered development tools have you already tried? (multiple select) - Cursor;Which AI-powered development tools have you already tried? (multiple select) - OpenAI Codex;Which AI-powered development tools have you already tried? (multiple select) - Claude Code;Which AI-powered development tools have you already tried? (multiple select) - Windsurf;Which AI-powered development tools have you already tried? (multiple select) - Google Gemini CLI / Antigravity;Which AI-powered development tools have you already tried? (multiple select) - Devin;Which AI-powered development tools have you already tried? (multiple select) - Lovable;Which AI-powered development tools have you already tried? (multiple select) - Amazon Q Developer;How would you rate your ability to assess the potential of AI tools across SDLC phases?;Content block;Phase 1: Requirements Analysis & Planning;Phase 2: System Design / Architecture;Phase 3: Coding  / Implementation);Phase 4: Testing & Quality Assurance;Phase 5: Deployment & Integration;Phase 6: Maintenance & Operations;What do you see as the biggest challenges when using Agentic AI in software development?;How would you describe your typical interaction with AI development tools?;How often do you need to correct or rework AI-generated results?;What strategies do you use to ensure the quality of AI-generated code? - Manual code reviews;What strategies do you use to ensure the quality of AI-generated code? - Automated tests (unit, integration, E2E);What strategies do you use to ensure the quality of AI-generated code? - Static code analysis / linting;What strategies do you use to ensure the quality of AI-generated code? - Optimizing prompts through iteration and examples;What strategies do you use to ensure the quality of AI-generated code? - Providing architecture specs / context files to the AI;What strategies do you use to ensure the quality of AI-generated code? - Pair-programming mode with AI;What strategies do you use to ensure the quality of AI-generated code? - Cross-checking results with a second AI tool;To what extent do you agree with the following statement: "Agentic AI will fundamentally change how software is developed within the next 3 years.";Thinking about your own work: How has the use of AI tools changed your productivity?
"246";"02/09/2026";"11:22 AM";"02/09/2026";"11:27 AM";"4m 10s";"Completed";"> 10 years";"Software Developer / Engineer";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"No";"—";"I have tried AI tools but don’t use them regularly";"1";"0";"0";"1";"0";"1";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"3";"3";"3";"3";"2";"3";"Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Frequently (60–80%)";"1";"1";"1";"1";"0";"0";"0";"9";"3"
"247";"02/09/2026";"11:10 AM";"02/09/2026";"11:18 AM";"7m 25s";"Completed";"> 10 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"2";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"4";"1";"3";"4";"2";"3";"Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Almost never (< 10% of results)";"1";"1";"0";"0";"0";"0";"0";"7";"10"
"248";"02/09/2026";"11:05 AM";"02/09/2026";"11:14 AM";"8m 34s";"Completed";"2–5 years";"Software Developer / Engineer";"Large enterprise (> 250 employees)";"__other__";"Yes";"2";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"0";"1";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"1";"3";"4";"4";"2";"3";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Delegative – I describe a goal and let the AI work largely autonomously";"Frequently (60–80%)";"1";"1";"0";"0";"1";"1";"0";"6";"7"
"249";"02/09/2026";"10:57 AM";"02/09/2026";"11:04 AM";"6m 59s";"Completed";"2–5 years";"QA / Test Engineer";"Large enterprise (> 250 employees)";"__other__";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"4";"5";"5";"4";"4";"Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"Frequently (60–80%)";"1";"1";"1";"1";"1";"0";"1";"9";"7"
"250";"02/09/2026";"10:55 AM";"02/09/2026";"11:01 AM";"5m 59s";"Completed";"> 10 years";"Software Developer / Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"Yes";"2";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"3";"2";"4";"4";"3";"3";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"0";"0";"0";"0";"0";"0";"3";"7"
"251";"02/09/2026";"10:39 AM";"02/09/2026";"10:44 AM";"4m 45s";"Completed";"6–10 years";"UX/UI Designer / Researcher";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"5";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"0";"0";"0";"1";"0";"0";"0";"1";"0";"I have limited knowledge and my answers are rough estimates";"—";"5";"5";"3";"5";"5";"5";"Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Rarely (10–30%)";"1";"1";"1";"1";"1";"1";"1";"7";"8"
"252";"02/09/2026";"10:34 AM";"—";"—";"—";"Incomplete";"6–10 years";"Data Engineer / Scientist / ML Engineer";"Large enterprise (> 250 employees)";"Resources (Energy, Utilities, Chemicals)";"Yes";"3";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"253";"02/09/2026";"10:24 AM";"02/09/2026";"10:28 AM";"3m 47s";"Completed";"< 2 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"4";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"0";"1";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"5";"4";"5";"5";"2";"5";"Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"Frequently (60–80%)";"1";"1";"1";"1";"1";"1";"1";"10";"8"
"254";"02/09/2026";"10:23 AM";"02/09/2026";"11:42 AM";"12m 28s";"Completed";"2–5 years";"QA / Test Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"2";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"0";"0";"1";"1";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"5";"3";"4";"5";"3";"2";"Context limitations (codebase awareness, memory issues), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Almost always (> 80%)";"1";"1";"1";"1";"1";"0";"1";"8";"8"
"255";"02/09/2026";"10:11 AM";"02/09/2026";"10:15 AM";"3m 13s";"Completed";"6–10 years";"DevOps / SRE / Platform / Cloud Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"1";"0";"1";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"4";"4";"4";"4";"4";"4";"Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"About half the time (30–60%)";"0";"0";"0";"1";"0";"0";"0";"6";"7"
"256";"02/09/2026";"10:02 AM";"02/09/2026";"10:06 AM";"4m 28s";"Completed";"> 10 years";"Business Analyst / Requirements Engineer";"Large enterprise (> 250 employees)";"Banking / Insurance";"Yes";"5";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"5";"4";"4";"3";"2";"4";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"About half the time (30–60%)";"1";"0";"0";"1";"1";"0";"0";"8";"6"
"257";"02/09/2026";"09:59 AM";"—";"—";"—";"Incomplete";"> 10 years";"DevOps / SRE / Platform / Cloud Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"Yes";"—";"I have tried AI tools but don’t use them regularly";"1";"0";"0";"1";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"258";"02/09/2026";"09:38 AM";"02/09/2026";"09:43 AM";"5m 7s";"Completed";"> 10 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"4";"5";"5";"2";"5";"Security risks (insecure code, vulnerable dependencies), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Code quality & correctness (logic errors, hallucinations)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Frequently (60–80%)";"1";"1";"0";"1";"0";"0";"0";"10";"6"
"259";"02/09/2026";"09:33 AM";"—";"—";"—";"Incomplete";"> 10 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"4";"I have tried AI tools but don’t use them regularly";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"260";"02/09/2026";"09:26 AM";"02/09/2026";"09:29 AM";"2m 54s";"Completed";"> 10 years";"Functional / Technical Consultant";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"1";"0";"1";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"5";"4";"2";"3";"2";"3";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"1";"0";"1";"1";"0";"0";"3";"6"
"261";"02/09/2026";"09:23 AM";"02/09/2026";"09:27 AM";"3m 31s";"Completed";"2–5 years";"Business Analyst / Requirements Engineer";"Large enterprise (> 250 employees)";"Resources (Energy, Utilities, Chemicals)";"Not sure";"—";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"3";"3";"3";"3";"3";"3";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction), Context limitations (codebase awareness, memory issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"0";"0";"1";"0";"0";"1";"8";"8"
"262";"02/09/2026";"09:20 AM";"—";"—";"—";"Incomplete";"> 10 years";"Solution Architect / Sales";"Large enterprise (> 250 employees)";"__other__";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"263";"02/09/2026";"09:11 AM";"02/09/2026";"09:20 AM";"8m 31s";"Completed";"> 10 years";"Project / Program / Delivery Manager";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"Not sure";"—";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"0";"0";"1";"0";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"4";"5";"4";"4";"3";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Rarely (10–30%)";"1";"1";"0";"0";"1";"0";"1";"6";"8"
"264";"02/09/2026";"08:58 AM";"02/09/2026";"09:00 AM";"2m 11s";"Completed";"6–10 years";"Data Engineer / Scientist / ML Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"No";"—";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"1";"0";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"2";"4";"5";"4";"5";"Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"Rarely (10–30%)";"1";"0";"1";"0";"1";"1";"1";"10";"10"
"265";"02/09/2026";"08:46 AM";"02/09/2026";"05:51 PM";"14m 26s";"Completed";"2–5 years";"Software Developer / Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"4";"I have tried AI tools but don’t use them regularly";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"5";"3";"3";"3";"4";"2";"Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Security risks (insecure code, vulnerable dependencies), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Frequently (60–80%)";"1";"0";"0";"1";"0";"0";"0";"10";"5"
"266";"02/09/2026";"08:35 AM";"02/09/2026";"08:38 AM";"2m 54s";"Completed";"2–5 years";"Business Analyst / Requirements Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"No";"—";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"2";"3";"4";"3";"3";"3";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"About half the time (30–60%)";"0";"0";"0";"0";"0";"0";"1";"7";"6"
"267";"02/09/2026";"08:34 AM";"02/09/2026";"08:37 AM";"2m 59s";"Completed";"6–10 years";"Data Engineer / Scientist / ML Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"Yes";"4";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"1";"0";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"5";"5";"5";"5";"5";"Security risks (insecure code, vulnerable dependencies), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Code quality & correctness (logic errors, hallucinations)";"Multi-agent – I use multiple AI tools for different tasks in parallel";"About half the time (30–60%)";"1";"1";"1";"1";"1";"0";"1";"9";"7"
